page;title;author;publisher;price;score;reviews;language;pages;edition;code;category
3;A baglyok titka;Beatrice Bottet;Könyvmolyképző Kiadó Kft., 2011;31.65;4.5;15;magyar;296;keménytábla, védőborító;9789632452357;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 10-14 éveseknek > Kortárs
3;Lájkolom a magyar nyelvet;Köves József;Arión Kiadó, 2011;12.67;4;4;magyar;88;puhatáblás, ragasztókötött;9789639699434;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
3;A Rádió lírikusa - Sediánszky Jánossal beszélget Dvorszky Hedvig;null;Kairosz Kiadó, 2011;15.83;4;4;magyar;114;puhatáblás, ragasztókötött;9789636624859;Könyv > Irodalom > Riportkönyv, tényirodalom
3;33 férfi - A chilei bányászok megmentésének hiteles története;Jonathan Franklin;Gabo Kiadó, 2011;42.11;4;4;magyar;316;keménytábla, védőborító;9789636894863;Könyv > Irodalom > Riportkönyv, tényirodalom
3;A facebook-jelenség - Egy bennfentes sztorija a cégről, amely összeköti a világot;David Kirkpatrick;Gabo Kiadó, 2011;42.11;4;4;magyar;370;keménytábla, védőborító;9789636894603;Könyv > Szakkönyv > Informatika > Internet
3;A bolygó fénye - Hunyady Sándor arcképe;Alexander Brody;Kalligram Könyvkiadó, 2011;30.60;4;4;magyar;320;puhatáblás, ragasztókötött;9788081014369;Könyv > Irodalom > Irodalomtörténet > Életrajz
3;Nem mind gyémánt, ami fénylik - Deszkás detektívek 2.;Andrew Fusek Peters;Könyvmolyképző Kiadó Kft., 2010;21.09;4;4;magyar;196;cérnafűzött, keménytáblás;9789632453163;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 10-14 éveseknek > Kortárs
3;Vonal - Ötvenkét épületdarab tördelve a mindenség Johannes Woanders életén át;Folk György;Noran Libro Kiadó, 2011;20.90;4.5;15;keménytábla, védőborító;N/A;N/A;N/A;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Történelmi
3;Változatok a halhatatlanságra;Madarász Imre;Hungarovox Kiadó, 2011;21.11;4.5;15;magyar;220;füles, kartonált;9786155079115;Könyv > Irodalom > Irodalomtörténet > Világirodalom > Tanulmányok, műelemzések
3;Burgum Bélus és a repülőszőnyeg rejtélye - Mesterdetektív-regény gyerekeknek;Szávai Géza;Pont Kiadó, 2011;13.30;4.5;15;magyar;32;irkafűzött;9789639957367;Könyv > Gyermek- és ifjúsági > Mesekönyvek > 6-10 éveseknek > Kortárs mesék
3;Kiért szól a hidasi harang? - Avagy a történelembe vetett ember felelőssége;Albert Gábor;Pont Kiadó, 2011;19.78;4;4;magyar;104;puhatáblás, ragasztókötött;9789639957336;Könyv > Történelem > Magyar történelem > II. világháború
3;A székely nemzet története és alkotmánya;Szádeczky Kardoss Lajos;Históriaantik Könyvesház, 2011;68.59;4.5;15;magyar;406;cérnafűzött, keménytáblás;2050000024771;Könyv > Történelem > Magyar történelem > Erdély
3;A halál szele I-II.;James Jones;Fiesta Stúdió Könyvkiadó Kft., 2001;59.09;4.5;15;magyar;544;kötve;9639258172;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Regények > 20. század > Angolszász
3;Szeretni kutyulásig - Első Csók sorozat 3.;Jenny Collins;Könyvmolyképző Kiadó Kft., 2011;21.09;4.5;15;magyar;224;cérnafűzött, keménytáblás;9789632451060;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 10-14 éveseknek > Kortárs
3;A magyar Tátra-kutatás apostolai - A Buchholtz család;Neidenbach Ákos;Püski Kiadó, 2011;20.05;4.5;15;magyar;133;puhatáblás, ragasztókötött;9789633020524;Könyv > Irodalom > Irodalomtörténet > Esszé
3;Pilla Pali, Lepke Lili és a színek;Morvai Elvira;Ciceró Könyvstúdió Kft., 2011;16.78;4.5;15;magyar;26;cérnafűzött, keménytáblás;9789635397433;Könyv > Gyermek- és ifjúsági > Leporellók, lapozók
3;A diák utolsó története;Kolozsvári Papp László;Kortárs Kiadó, 2011;23.22;4.5;15;magyar;192;karton;9789639593800;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
3;A márki és az orosz bárka;Hammerstein Judit;Kortárs Kiadó, 2011;23.22;4.5;15;magyar;192;karton;9789639985209;Könyv > Irodalom > Irodalomtörténet > Világirodalom > Tanulmányok, műelemzések
3;A Farkas kora;Veres Zsuzsanna;Kairosz Kiadó, 2011;29.55;4;4;magyar;238;karton;9789636624699;Könyv > Történelem > Életrajzok
3;A távol közelében;Cseke Ákos;Kairosz Kiadó, 2011;29.55;4.5;15;magyar;233;puhatáblás, ragasztókötött;9789636624569;Könyv > Vallás > Kereszténység
3;Közelítések - 1956 - Tanulmámyok, esszék, előadások - Tanulmányok, esszék, előadások;M. Kiss Sándor;Kairosz Kiadó, 2011;35.87;4;4;magyar;380;puhatáblás, ragasztókötött;9789636624446;Könyv > Történelem > Magyar történelem > 1956
3;A zsebtolvaj;Kalász István;ZETNA, 2011;18.99;4;4;magyar;158;ISBN: 9788684339609;N/A;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
3;Éjféli tündérzsúr - Csillámszárny Akadémia 2.;Titania Woods;Könyvmolyképző Kiadó Kft., 2011;18.99;4.5;15;magyar;160;cérnafűzött, keménytáblás;9789632455150;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 10-14 éveseknek > Kortárs
3;Vámpírcsókok - A kezdet - PUHATÁBLA;Ellen Schreiber;Könyvmolyképző Kiadó Kft., 2011;21.09;4.5;15;magyar;202;puhatáblás, ragasztókötött;9789632454115;Könyv > Irodalom > Szórakoztató irodalom > Vámpírregények
3;Egy korinthusbeli a metróban;Csengery Kristóf;Liget Műhely Alapítvány, 2005;18.99;4;4;magyar;180;fűzve;2011300013469;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
3;Magyarország integrációja a nemzetközi pénzügyi intézményekbe;Báger Gusztáv;Akadémiai Kiadó, 2011;15.83;4;4;magyar;320;puhatáblás, ragasztókötött;9789630589918;Könyv > Társadalomtudomány > Közgazdaság > Nemzetközi gazdaságtan
3;A dekatlonférfi - Irma - Prokopiosz - Három kisregény;Mohás Lívia;Argumentum, 2011;32.71;4.5;15;magyar;340;cérnafűzött, keménytáblás;9789634466123;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
3;Cora - Esszéregény a szerelemről - Esszéregény a szerelem szenvedélyéről;Paizs Tibor;Timp Kiadó, 2011;17.94;4;4;magyar;96;füles, kartonált;9789639614840;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
3;Enneagram ABC - Tankönyv a személyiség kilenc típusáról;Eric Salmon;Hermit Könyvkiadó Bt., 2011;21.00;4;4;magyar;152;puhatáblás, ragasztókötött;9789638899798;Könyv > Életmód, egészség > Ezotéria > Egyéb
3;A megátalkodott jóhiszeműség esélyei;Kovács Gábor;Liget Műhely Alapítvány, 2001;12.67;4;4;magyar;200;kartonált ragasztókötés visszahajló füllel;9789639363083;Könyv > Irodalom > Irodalomtörténet > Esszé
3;Gyomorgyűrű és fogyókúra - Érvek és ellenérvek a jó döntéshez;Dr. Csiszár Miklós;Naturwell Kiadó, 2011;35.87;4;4;magyar;192;cérnafűzött, keménytáblás;9789638930705;Könyv > Életmód, egészség > Egészséges életmód
3;A béke ajándéka;Joseph Bernardin;Jel Kiadó, 2011;19.52;4.5;15;magyar;192;puhatáblás, ragasztókötött;9789639670969;Könyv > Vallás > Kereszténység
3;A tigrisek nyara;Szentgyörgyi Zsolt;Liget Műhely Alapítvány, 2006;26.38;4;4;magyar;68;puhatáblás, ragasztókötött;9789639363465;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Elbeszélések, novellák > Kortárs
3;A magyar pásztorok nyelvkincse;Herman Ottó;Históriaantik Könyvesház, 2011;153.00;4.5;15;magyar;798;kemény kötés;2050000029363;Könyv > Társadalomtudomány > Néprajz
3;Árpás és a móriczhidai Szent Jakabról cimzett prépostság története;Rómer Flóris;Históriaantik Könyvesház, 2011;68.59;4;4;magyar;107;cérnafűzött, keménytáblás;5990000624250;Könyv > Történelem > Helytörténet > Magyarország
3;A deákmonostori XIII. századi román basilika;Ipolyi Arnold;Históriaantik Könyvesház, 2011;68.59;4;4;magyar;116;ragasztott, keménytábla;5990000787757;Könyv > Történelem > Helytörténet > Magyarország
3;A Zsámbokréthyak - Családtörténelmi tanulmány;Rudnay Béla;Históriaantik Könyvesház, 2011;68.59;4.5;15;magyar;175;kemény kötés;5990000993028;Könyv > Történelem > Heraldika, családtörténet
3;A honfoglalási kor hazai emlékei;Hampel József;Históriaantik Könyvesház, 2011;83.36;4.5;15;magyar;224;cérnafűzött, keménytáblás;5990000942897;Könyv > Történelem > Régészet
3;A svejki lélek - M.KUNDERA, B.HRABAL, L.VACULÍK MUNKÁSSÁGÁRÓL;Vörös István;Holnap Kiadó, 2002;20.05;4;4;magyar;240;fűzve;9633465222;Könyv > Irodalom > Irodalomtörténet > Világirodalom > Tanulmányok, műelemzések
3;A régibb középkor (IV-X. század) emlékei Magyarhonban II.;Hampel József;Históriaantik Könyvesház, 2011;104.46;4.5;15;magyar;680;kemény kötésben;5990000111286;Könyv > Történelem > Régészet
3;Dinamikus csoport, dinamikus tanulás;Csizér Kata (szerk.);TINTA KÖNYVKIADÓ KFT, 2011;36.49;4.5;15;magyar;282;puhatáblás, ragasztókötött;9789639902794;Könyv > Társadalomtudomány > Nyelvészet
3;Archaeologiai Közlemények I.;Kubinyi Ágoston;Históriaantik Könyvesház, 2011;68.59;4;4;magyar;245;kemény kötésben;5990000820348;Könyv > Történelem > Régészet
3;Jöttem a Gangesz partjairól - Bengáli kultúra és magyar irodalom;Bangha Imre;L'Harmattan Kiadó, 2011;45.38;4;4;magyar;541;puhatáblás, ragasztókötött;9789632364223;Könyv > Társadalomtudomány > Egyéb
3;A romantika az európai irodalomban (szöveggyűjtemény) - SZÖVEGGYŰJTEMÉNY;Holnap Kiadó;Holnap Kiadó, 1993;15.83;4;4;magyar;296;fűzve;9633460301;Könyv > Irodalom > Irodalomtörténet > Világirodalom > Tanulmányok, műelemzések
3;2012 - Itt a világvége?;Antonio Gaspari;Új Ember Kiadó, 2011;27.43;4.5;15;magyar;216;puhatáblás, ragasztókötött;9789639981256;Könyv > Életmód, egészség > Ezotéria > Jóslás, álomfejtés, tarot
3;Életem Csögyam Trungpával - Mennydörgő Sárkány;Carolyn Rose Gimian;Satori-Book Kiadó, 2011;21.11;4;4;magyar;576;puhatáblás, ragasztókötött;9789630810197;Könyv > Történelem > Életrajzok
3;Biológia 10-14 éveseknek;David Beeson;Holnap Kiadó, 2000;20.05;4;4;magyar;48;cérnafűzött, keménytáblás;9789633461488;Könyv > Tankönyv, segédkönyv > 5-12 évfolyam > Biológia, egészségtan
3;Elbeszélők a két világháború között I.;Sík Csaba (szerk.);Holnap Kiadó, 1996;17.94;4.5;15;magyar;378;kötve;9789633461020;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Antológiák
3;A mindentudás professzora - Vizi E. Szilveszter életútja;Ézsiás Erzsébet;Lexica Kft., 2012;35.87;4;4;magyar;158;kemény kötés;9789638927309;Könyv > Társadalomtudomány > Egyéb
3;Színezz lovakat és pónikat! 1. - Itatás;null;Napraforgó, 2022;9.40;4;4;magyar;16;irkafűzött;5999564962464;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 6-10 éveseknek
4;Árpás és a móriczhidai Szent Jakabról cimzett prépostság története;Rómer Flóris;Históriaantik Könyvesház, 2011;68.59;4.5;15;magyar;107;cérnafűzött, keménytáblás;5990000624250;Könyv > Történelem > Helytörténet > Magyarország
4;A deákmonostori XIII. századi román basilika;Ipolyi Arnold;Históriaantik Könyvesház, 2011;68.59;4;4;magyar;116;ragasztott, keménytábla;5990000787757;Könyv > Történelem > Helytörténet > Magyarország
4;A Zsámbokréthyak - Családtörténelmi tanulmány;Rudnay Béla;Históriaantik Könyvesház, 2011;68.59;4;4;magyar;175;kemény kötés;5990000993028;Könyv > Történelem > Heraldika, családtörténet
4;A honfoglalási kor hazai emlékei;Hampel József;Históriaantik Könyvesház, 2011;83.36;4.5;15;magyar;224;cérnafűzött, keménytáblás;5990000942897;Könyv > Történelem > Régészet
4;A svejki lélek - M.KUNDERA, B.HRABAL, L.VACULÍK MUNKÁSSÁGÁRÓL;Vörös István;Holnap Kiadó, 2002;20.05;4;4;magyar;240;fűzve;9633465222;Könyv > Irodalom > Irodalomtörténet > Világirodalom > Tanulmányok, műelemzések
4;A régibb középkor (IV-X. század) emlékei Magyarhonban II.;Hampel József;Históriaantik Könyvesház, 2011;104.46;4;4;magyar;680;kemény kötésben;5990000111286;Könyv > Történelem > Régészet
4;Dinamikus csoport, dinamikus tanulás;Csizér Kata (szerk.);TINTA KÖNYVKIADÓ KFT, 2011;36.49;4;4;magyar;282;puhatáblás, ragasztókötött;9789639902794;Könyv > Társadalomtudomány > Nyelvészet
4;Archaeologiai Közlemények I.;Kubinyi Ágoston;Históriaantik Könyvesház, 2011;68.59;4.5;15;magyar;245;kemény kötésben;5990000820348;Könyv > Történelem > Régészet
4;Jöttem a Gangesz partjairól - Bengáli kultúra és magyar irodalom;Bangha Imre;L'Harmattan Kiadó, 2011;45.38;4.5;15;magyar;541;puhatáblás, ragasztókötött;9789632364223;Könyv > Társadalomtudomány > Egyéb
4;A romantika az európai irodalomban (szöveggyűjtemény) - SZÖVEGGYŰJTEMÉNY;Holnap Kiadó;Holnap Kiadó, 1993;15.83;4.5;15;magyar;296;fűzve;9633460301;Könyv > Irodalom > Irodalomtörténet > Világirodalom > Tanulmányok, műelemzések
4;2012 - Itt a világvége?;Antonio Gaspari;Új Ember Kiadó, 2011;27.43;4.5;15;magyar;216;puhatáblás, ragasztókötött;9789639981256;Könyv > Életmód, egészség > Ezotéria > Jóslás, álomfejtés, tarot
4;Életem Csögyam Trungpával - Mennydörgő Sárkány;Carolyn Rose Gimian;Satori-Book Kiadó, 2011;21.11;4.5;15;magyar;576;puhatáblás, ragasztókötött;9789630810197;Könyv > Történelem > Életrajzok
4;Biológia 10-14 éveseknek;David Beeson;Holnap Kiadó, 2000;20.05;4.5;15;magyar;48;cérnafűzött, keménytáblás;9789633461488;Könyv > Tankönyv, segédkönyv > 5-12 évfolyam > Biológia, egészségtan
4;Elbeszélők a két világháború között I.;Sík Csaba (szerk.);Holnap Kiadó, 1996;17.94;4.5;15;magyar;378;kötve;9789633461020;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Antológiák
4;A mindentudás professzora - Vizi E. Szilveszter életútja;Ézsiás Erzsébet;Lexica Kft., 2012;35.87;4;4;magyar;158;kemény kötés;9789638927309;Könyv > Társadalomtudomány > Egyéb
4;Színezz lovakat és pónikat! 1. - Itatás;null;Napraforgó, 2022;9.40;4.5;15;magyar;16;irkafűzött;5999564962464;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 6-10 éveseknek
4;Színezz lovakat és pónikat! 2. - Vágta;null;Napraforgó, 2022;9.40;4;4;magyar;16;irkafűzött;5999564962471;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 6-10 éveseknek
4;Színezz lovakat és pónikat! 3. - Csillagok;null;Napraforgó, 2022;9.40;4;4;magyar;16;irkafűzött;5999564962488;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 6-10 éveseknek
4;Színezz lovakat és pónikat! 4. - Virágkoszorú;null;Napraforgó, 2022;9.40;4;4;magyar;16;irkafűzött;5999564962495;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 6-10 éveseknek
4;Ujfalussyak és Rudnayak perei a Petróczyek ellen 1543-1591;Rudnay Béla;Históriaantik Könyvesház, 2011;68.59;4;4;magyar;259;kemény kötésben;5990000000153;Könyv > Történelem > Heraldika, családtörténet
4;Erdély és a porta 1567-1578;Szalay László;Históriaantik Könyvesház, 2011;83.36;4;4;magyar;373;kemény kötés;5990000000191;Könyv > Történelem > Magyar történelem > Erdély
4;Magyarország pénzügyei I. Ferdinánd uralkodása alatt 1526-64;Acsády Ignácz;Históriaantik Könyvesház, 2011;68.59;4.5;15;magyar;280;kemény kötés;2050000030895;Könyv > Történelem > Magyar történelem > A török hódoltság kora
4;Magyarország történelmi földrajza a Hunyadiak korában I.;Csánki Dezső;Históriaantik Könyvesház, 2011;104.46;4.5;15;magyar;790;ragasztott, keménytábla;5990000000337;Könyv > Történelem > Magyar történelem > Egyéb
4;A magyar történet kútfői az Árpádok korában;Dr. Marczali Henrik;Históriaantik Könyvesház, 2011;68.59;4;4;magyar;135;kemény kötés;2050000059933;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
4;Magyarország történelmi földrajza a Hunyadiak korában V.;Csánki Dezső;Históriaantik Könyvesház, 2011;104.46;4.5;15;magyar;971;ISBN: 5990000000511;N/A;Könyv > Történelem > Magyar történelem > Középkor
4;A magyar történet kútfőinek kézikönyve;Marczali Henrik (szerk.);Históriaantik Könyvesház, 2011;104.46;4;4;magyar;967;ragasztott, keménytábla;5990000000573;Könyv > Történelem > Magyar történelem > Egyéb
4;Adalékok a magyar nemzet történetéhez a XVI-dik században;Szalay László;Históriaantik Könyvesház, 2011;68.59;4;4;magyar;255;kemény kötés;2050000030888;Könyv > Történelem > Magyar történelem > A török hódoltság kora
4;Magyarország egyházi és politikai összeköttetései a római szent-székkel I.;Fraknói Vilmos;Históriaantik Könyvesház, 2011;72.81;4.5;15;magyar;404;fűzve;5990000000672;Könyv > Történelem > Magyar történelem > Egyéb
4;A hét bőr;Janikovszky Éva;Móra Könyvkiadó, 2023;42.20;4;4;magyar;106;cérnafűzött, keménytáblás;9789631190069;Könyv > Gyermek- és ifjúsági > Mesekönyvek > 6-10 éveseknek > Kortárs mesék
4;Váltás az üzleti életben - Vállalkozások értékesítése, a kiszállás tervezése és menedzselése;Némethy László;HVG Könyvek kiadó, 2011;60.82;4.5;15;magyar;246;keménytábla, védőborító;9789633040591;Könyv > Szakkönyv > Pénz, befektetés, üzlet > Menedzsment, vezetési stratégiák
4;A hunok három világbirodalma;Baráthosi-Balogh Benedek;BELSŐ EGÉSZSÉG KIADÓ, 2011;22.16;4.5;15;magyar;158;puhatáblás, ragasztókötött;9786155144080;Könyv > Történelem > Magyar történelem > Őstörténet és honfoglalás
4;A Közös Rorschach Vizsgálat;Bajor;Flaccus Kiadó, 2011;10.45;4.5;15;magyar;76;irkafűzött;9789639412903;Könyv > Társadalomtudomány > Pszichológia > Egyéb
4;Különleges szobanövények: húsevők, kaktuszok, kúszó szárúak - Otthonunk növényei 5.;null;Szalay Könyvek, 2012;16.89;4;4;magyar;32;ISBN: 9789632514123;N/A;Könyv > Hobbi, szabadidő > Kert és lakás > Növény és kert > Szobanövények
4;A szerelem bűvölete - Miért éppen Ő?;Ayala Malach Pines;Fiesta Stúdió Könyvkiadó Kft., 2001;59.09;4;4;magyar;316;keménytábla, védőborító;9799639084888;Könyv > Társadalomtudomány > Pszichológia > Egyéb
4;Magyarország történelmi földrajza a Hunyadiak korában III.;Csánki Dezső;Históriaantik Könyvesház, 2011;104.46;4;4;magyar;547;kemény kötés;5990000000993;Könyv > Történelem > Magyar történelem > Középkor
4;Magyar egyetemes éremtár. Corpus Nummorum Hungariae I-II.;Réthy László;Históriaantik Könyvesház, 2011;68.59;4.5;15;magyar;85;cérnafűzött, keménytáblás;5990000000795;Könyv > Történelem > Magyar történelem > Egyéb
4;A Longobárdok hazánkban;Márki Sándor;Históriaantik Könyvesház, 2011;68.59;4;4;magyar;45;kemény kötés;2050000052408;Könyv > Történelem > Magyar történelem > Egyéb
